,,,,,,,,,,,,
Month,Day,Hour,SITE CONSUMPTION Grid supply (kWh),SITE CONSUMPTION Natural Gas (kWh),ONSITE SOLAR SYSTEM PRODUCTION (kWh),GRID (EEX) Price (€/MWh),NG (TTF) Price (€/MWh),Demand,PV generation,Energy not covered,Cost of NG,cost of Grid
1,12,7,1368.5,273.7,0.0,80.7,40.4,1642.2,0.0,1642.2,11.04995325,110.4995325
1,12,8,1550.5,310.1,0.0,83.6,41.8,1860.6,0.0,1860.6,12.96233505,129.6233505
1,12,9,1603.0,320.6,0.0,83.6,41.8,1923.6,0.0,1923.6,13.4079729,134.079729
1,12,10,1750.0,350.0,18.2,72.0,36.0,2100.0,18.2,2081.8,12.5979,125.979
1,12,11,1669.5,333.9,91.2,69.6,34.8,2003.4,91.2,1912.2,11.6233929,116.233929
1,12,12,1377.3,275.5,113.6,63.3,31.7,1652.7,113.6,1539.1,8.721986525,87.21986525
1,12,13,1386.0,277.2,220.7,64.7,32.3,1663.2,220.7,1442.5,8.964648,89.64648
1,12,14,1494.5,298.9,179.5,70.0,35.0,1793.4,179.5,1613.9,10.4615,104.615
1,12,15,1380.8,276.2,197.2,71.0,35.5,1656.9,197.2,1459.7,9.807329175,98.07329175
1,12,16,1062.3,212.5,106.0,71.3,35.7,1274.7,106.0,1168.7,7.577772825,75.77772825
1,12,17,866.3,173.3,30.0,85.5,42.8,1039.5,30.0,1009.5,7.410508875,74.10508875
1,12,18,934.5,186.9,0.0,96.2,48.1,1121.4,0.0,1121.4,8.98605855,89.8605855
1,12,19,1037.8,207.6,0.0,83.2,41.6,1245.3,0.0,1245.3,8.63719325,86.3719325
1,12,20,925.8,185.2,0.0,80.5,40.2,1110.9,0.0,1110.9,7.4496954,74.496954
1,12,21,878.5,175.7,0.0,60.6,30.3,1054.2,0.0,1054.2,5.32362215,53.2362215
1,12,22,890.8,178.2,0.0,52.2,26.1,1068.9,0.0,1068.9,4.645884775,46.45884775
1,12,23,910.0,182.0,0.0,29.6,14.8,1092.0,0.0,1092.0,2.697695,26.97695
1,12,24,810.3,162.1,0.0,23.7,11.8,972.3,0.0,972.3,1.917618675,19.17618675
1,13,1,743.8,148.8,0.0,13.2,6.6,892.5,0.0,892.5,0.979295625,9.79295625
1,13,2,740.3,148.1,0.0,8.3,4.2,888.3,0.0,888.3,0.6176646,6.176646
1,13,3,707.0,141.4,0.0,1.9,1.0,848.4,0.0,848.4,0.1360975,1.360975
1,13,4,749.0,149.8,0.0,2.4,1.2,898.8,0.0,898.8,0.1803592,1.803592
1,13,5,915.3,183.1,0.0,18.1,9.1,1098.3,0.0,1098.3,1.65678555,16.5678555
1,13,6,1156.8,231.4,0.0,39.1,19.6,1388.1,0.0,1388.1,4.523933575,45.23933575
1,13,7,1324.8,265.0,0.0,62.7,31.4,1589.7,0.0,1589.7,8.30697735,83.0697735
1,13,8,1550.5,310.1,0.0,77.0,38.5,1860.6,0.0,1860.6,11.93776465,119.3776465
1,13,9,1597.8,319.6,0.0,73.4,36.7,1917.3,0.0,1917.3,11.73227825,117.3227825
1,13,10,1583.8,316.8,35.3,67.8,33.9,1900.5,35.3,1865.2,10.74368488,107.4368488
1,13,11,1585.5,317.1,97.7,62.0,31.0,1902.6,97.7,1804.9,9.83660055,98.3660055
1,13,12,1582.0,316.4,240.8,55.2,27.6,1898.4,240.8,1657.6,8.7351712,87.351712
1,13,13,1610.0,322.0,292.0,50.5,25.3,1932.0,292.0,1640.0,8.133559,81.33559
1,13,14,1639.8,328.0,306.7,52.6,26.3,1967.7,306.7,1661.0,8.621313575,86.21313575
1,13,15,1421.0,284.2,116.0,57.1,28.5,1705.2,116.0,1589.2,8.106805,81.06805
1,13,16,1191.8,238.4,59.5,61.3,30.7,1430.1,59.5,1370.6,7.30614255,73.0614255
1,13,17,875.0,175.0,17.1,83.1,41.6,1050.0,17.1,1032.9,7.2746625,72.746625
1,13,18,861.0,172.2,0.0,93.7,46.8,1033.2,0.0,1033.2,8.064126,80.64126
1,13,19,1069.3,213.9,0.0,90.0,45.0,1283.1,0.0,1283.1,9.626136975,96.26136975
1,13,20,946.8,189.4,0.0,83.3,41.7,1136.1,0.0,1136.1,7.891066575,78.91066575
1,13,21,967.8,193.6,0.0,81.6,40.8,1161.3,0.0,1161.3,7.892678675,78.92678675
1,13,22,882.0,176.4,0.0,86.8,43.4,1058.4,0.0,1058.4,7.6594644,76.594644
1,13,23,915.3,183.1,0.0,65.3,32.6,1098.3,0.0,1098.3,5.9762164,59.762164
1,13,24,850.5,170.1,0.0,53.2,26.6,1020.6,0.0,1020.6,4.52466,45.2466
1,14,1,731.5,146.3,0.0,52.1,26.1,877.8,0.0,877.8,3.8137484,38.137484
1,14,2,742.0,148.4,0.0,47.8,23.9,890.4,0.0,890.4,3.5454244,35.454244
1,14,3,757.8,151.6,0.0,34.3,17.1,909.3,0.0,909.3,2.596430375,25.96430375
1,14,4,694.8,139.0,0.0,30.0,15.0,833.7,0.0,833.7,2.08438895,20.8438895
1,14,5,852.3,170.5,0.0,29.8,14.9,1022.7,0.0,1022.7,2.53544375,25.3544375
1,14,6,950.3,190.1,0.0,32.3,16.1,1140.3,0.0,1140.3,3.06645675,30.6645675
1,14,7,1027.3,205.5,0.0,38.4,19.2,1232.7,0.0,1232.7,3.94772175,39.4772175
1,14,8,987.0,197.4,0.0,42.5,21.2,1184.4,0.0,1184.4,4.1903085,41.903085
1,14,9,974.8,195.0,0.0,48.8,24.4,1169.7,0.0,1169.7,4.7544406,47.544406
1,14,10,1013.3,202.7,25.3,47.6,23.8,1215.9,25.3,1190.6,4.82307,48.2307
1,14,11,1015.0,203.0,106.0,50.8,25.4,1218.0,106.0,1112.0,5.1532565,51.532565
1,14,12,960.8,192.2,121.3,47.8,23.9,1152.9,121.3,1031.6,4.591328175,45.91328175
1,14,13,649.3,129.9,128.3,32.8,16.4,779.1,128.3,650.8,2.13148775,21.3148775
1,14,14,869.8,174.0,137.7,35.6,17.8,1043.7,137.7,906.0,3.099528075,30.99528075
1,14,15,875.0,175.0,128.3,26.5,13.3,1050.0,128.3,921.7,2.318925,23.18925
1,14,16,750.8,150.2,50.6,30.1,15.0,900.9,50.6,850.3,2.258180925,22.58180925
1,14,17,701.8,140.4,5.9,43.6,21.8,842.1,5.9,836.2,3.061805425,30.61805425
1,14,18,817.3,163.5,0.0,48.0,24.0,980.7,0.0,980.7,3.9221462,39.221462
1,14,19,845.3,169.1,0.0,48.8,24.4,1014.3,0.0,1014.3,4.12870815,41.2870815
1,14,20,686.0,137.2,0.0,43.5,21.7,823.2,0.0,823.2,2.982042,29.82042
1,14,21,806.8,161.4,0.0,33.6,16.8,968.1,0.0,968.1,2.714633075,27.14633075
1,14,22,824.3,164.9,0.0,32.4,16.2,989.1,0.0,989.1,2.669663325,26.69663325
1,14,23,759.5,151.9,0.0,25.2,12.6,911.4,0.0,911.4,1.91766155,19.1766155
1,14,24,677.3,135.5,0.0,20.1,10.0,812.7,0.0,812.7,1.36059525,13.6059525
1,15,1,631.8,126.4,0.0,11.6,5.8,758.1,0.0,758.1,0.73497795,7.3497795
1,15,2,689.5,137.9,0.0,10.5,5.2,827.4,0.0,827.4,0.7230097,7.230097
1,15,3,693.0,138.6,0.0,3.1,1.6,831.6,0.0,831.6,0.2163546,2.163546
1,15,4,630.0,126.0,0.0,2.1,1.0,756.0,0.0,756.0,0.131859,1.31859
1,15,5,668.5,133.7,0.0,2.9,1.4,802.2,0.0,802.2,0.19139155,1.9139155
1,15,6,682.5,136.5,0.0,1.9,1.0,819.0,0.0,819.0,0.13138125,1.3138125
1,15,7,750.8,150.2,0.0,2.0,1.0,900.9,0.0,900.9,0.152927775,1.52927775
1,15,8,616.0,123.2,0.0,8.7,4.3,739.2,0.0,739.2,0.5338256,5.338256
1,15,9,703.5,140.7,0.0,16.4,8.2,844.2,0.0,844.2,1.1552877,11.552877
1,15,10,665.0,133.0,8.2,18.4,9.2,798.0,8.2,789.8,1.221472,12.21472
1,15,11,652.8,130.6,57.7,26.9,13.5,783.3,57.7,725.6,1.75733355,17.5733355
1,15,12,656.3,131.3,71.2,27.2,13.6,787.5,71.2,716.3,1.78513125,17.8513125
1,15,13,619.5,123.9,53.6,20.0,10.0,743.4,53.6,689.8,1.24153995,12.4153995
1,15,14,617.8,123.6,48.3,23.8,11.9,741.3,48.3,693.0,1.47110985,14.7110985
1,15,15,787.5,157.5,44.1,25.9,12.9,945.0,44.1,900.9,2.03907375,20.3907375
1,15,16,645.8,129.2,29.4,16.0,8.0,774.9,29.4,745.5,1.035589275,10.35589275
1,15,17,574.0,114.8,5.9,41.9,20.9,688.8,5.9,682.9,2.4043712,24.043712
1,15,18,675.5,135.1,0.0,61.3,30.7,810.6,0.0,810.6,4.14358455,41.4358455
1,15,19,750.8,150.2,0.0,65.8,32.9,900.9,0.0,900.9,4.942562625,49.42562625
1,15,20,680.8,136.2,0.0,60.5,30.3,816.9,0.0,816.9,4.1209882,41.209882
1,15,21,659.8,132.0,0.0,54.4,27.2,791.7,0.0,791.7,3.58838025,35.8838025
1,15,22,673.8,134.8,0.0,59.1,29.6,808.5,0.0,808.5,3.9824015,39.824015
1,15,23,673.8,134.8,0.0,52.9,26.5,808.5,0.0,808.5,3.565956625,35.65956625
1,15,24,736.8,147.4,0.0,42.0,21.0,884.1,0.0,884.1,3.094865725,30.94865725
1,16,1,661.5,132.3,0.0,42.0,21.0,793.8,0.0,793.8,2.77876305,27.7876305
1,16,2,654.5,130.9,0.0,43.9,22.0,785.4,0.0,785.4,2.8735168,28.735168
1,16,3,710.5,142.1,0.0,39.3,19.6,852.6,0.0,852.6,2.7901335,27.901335
1,16,4,623.0,124.6,0.0,44.3,22.2,747.6,0.0,747.6,2.760513,27.60513
1,16,5,680.8,136.2,0.0,60.9,30.5,816.9,0.0,816.9,4.1457675,41.457675
1,16,6,677.3,135.5,0.0,108.2,54.1,812.7,0.0,812.7,7.330621725,73.30621725
1,16,7,721.0,144.2,0.0,122.6,61.3,865.2,0.0,865.2,8.8378017,88.378017
1,16,8,617.8,123.6,0.0,130.2,65.1,741.3,0.0,741.3,8.042672575,80.42672575
1,16,9,680.8,136.2,0.6,119.0,59.5,816.9,0.6,816.3,8.100925,81.00925
1,16,10,647.5,129.5,28.3,123.6,61.8,777.0,28.3,748.7,8.00122225,80.0122225
1,16,11,687.8,137.6,65.3,111.2,55.6,825.3,65.3,760.0,7.644547575,76.44547575
1,16,12,663.3,132.7,87.7,103.6,51.8,795.9,87.7,708.2,6.873591375,68.73591375
1,16,13,743.8,148.8,92.4,100.0,50.0,892.5,92.4,800.1,7.4407725,74.407725
1,16,14,656.3,131.3,60.6,100.3,50.2,787.5,60.6,726.9,6.5837625,65.837625
1,16,15,784.0,156.8,30.0,102.0,51.0,940.8,30.0,910.8,7.9954672,79.954672
1,16,16,687.8,137.6,8.2,105.9,52.9,825.3,8.2,817.1,7.281553125,72.81553125
1,16,17,631.8,126.4,2.9,116.8,58.4,758.1,2.9,755.2,7.375870775,73.75870775
1,16,18,689.5,137.9,0.0,121.6,60.8,827.4,0.0,827.4,8.3845958,83.845958
1,16,19,761.3,152.3,0.0,127.0,63.5,913.5,0.0,913.5,9.667951125,96.67951125
1,16,20,696.5,139.3,0.0,108.2,54.1,835.8,0.0,835.8,7.537523,75.37523
1,16,21,700.0,140.0,0.0,96.0,48.0,840.0,0.0,840.0,6.71986,67.1986
1,16,22,714.0,142.8,0.0,107.1,53.6,856.8,0.0,856.8,7.6504386,76.504386
1,16,23,710.5,142.1,0.0,114.0,57.0,852.6,0.0,852.6,8.09934475,80.9934475
1,16,24,759.5,151.9,0.0,85.0,42.5,911.4,0.0,911.4,6.45263605,64.5263605
1,17,1,677.3,135.5,0.0,88.1,44.0,812.7,0.0,812.7,5.9638635,59.638635
1,17,2,710.5,142.1,0.0,92.0,46.0,852.6,0.0,852.6,6.5341843,65.341843
1,17,3,747.3,149.5,0.0,93.6,46.8,896.7,0.0,896.7,6.99351275,69.9351275
1,17,4,666.8,133.4,0.0,94.0,47.0,800.1,0.0,800.1,6.268583475,62.68583475
1,17,5,796.3,159.3,0.0,94.5,47.3,955.5,0.0,955.5,7.528464125,75.28464125
1,17,6,1069.3,213.9,0.0,111.5,55.7,1283.1,0.0,1283.1,11.92096133,119.2096133
1,17,7,1597.8,319.6,0.0,165.2,82.6,1917.3,0.0,1917.3,26.39483,263.9483
1,17,8,1666.0,333.2,0.0,175.9,88.0,1999.2,0.0,1999.2,29.306606,293.06606
1,17,9,1562.8,312.6,1.2,182.6,91.3,1875.3,1.2,1874.1,28.53284578,285.3284578
1,17,10,1557.5,311.5,24.1,173.2,86.6,1869.0,24.1,1844.9,26.96951425,269.6951425
1,17,11,1585.5,317.1,89.5,162.8,81.4,1902.6,89.5,1813.1,25.8040125,258.040125
1,17,12,1512.0,302.4,158.9,132.8,66.4,1814.4,158.9,1655.5,20.077848,200.77848
1,17,13,1379.0,275.8,116.0,137.1,68.6,1654.8,116.0,1538.8,18.910227,189.10227
1,17,14,1408.8,281.8,122.4,127.4,63.7,1690.5,122.4,1568.1,17.947475,179.47475
1,17,15,1184.8,237.0,99.5,132.8,66.4,1421.7,99.5,1322.2,15.73478323,157.3478323
1,17,16,955.5,191.1,55.9,134.1,67.1,1146.6,55.9,1090.7,12.8178414,128.178414
1,17,17,834.8,167.0,19.4,138.4,69.2,1001.7,19.4,982.3,11.55210525,115.5210525
1,17,18,843.5,168.7,0.0,164.6,82.3,1012.2,0.0,1012.2,13.88088905,138.8088905
1,17,19,855.8,171.2,0.0,147.0,73.5,1026.9,0.0,1026.9,12.579525,125.79525
1,17,20,784.0,156.8,0.0,135.5,67.8,940.8,0.0,940.8,10.6258656,106.258656
1,17,21,864.5,172.9,0.0,115.9,58.0,1037.4,0.0,1037.4,10.021284,100.21284
1,17,22,869.8,174.0,0.0,121.7,60.8,1043.7,0.0,1043.7,10.58320498,105.8320498
1,17,23,901.3,180.3,0.0,94.8,47.4,1081.5,0.0,1081.5,8.54078575,85.4078575
1,17,24,864.5,172.9,0.0,98.1,49.0,1037.4,0.0,1037.4,8.4805721,84.805721
1,18,1,731.5,146.3,0.0,97.6,48.8,877.8,0.0,877.8,7.1400252,71.400252
1,18,2,733.3,146.7,0.0,93.1,46.6,879.9,0.0,879.9,6.8286106,68.286106
1,18,3,705.3,141.1,0.0,87.9,44.0,846.3,0.0,846.3,6.2025327,62.025327
1,18,4,724.5,144.9,0.0,85.2,42.6,869.4,0.0,869.4,6.1710012,61.710012
1,18,5,953.8,190.8,0.0,91.1,45.5,1144.5,0.0,1144.5,8.687804125,86.87804125
1,18,6,1351.0,270.2,0.0,106.5,53.2,1621.2,0.0,1621.2,14.3822056,143.822056
1,18,7,1436.8,287.4,0.0,120.2,60.1,1724.1,0.0,1724.1,17.26729253,172.6729253
1,18,8,1755.3,351.1,0.0,134.7,67.3,2106.3,0.0,2106.3,23.64093568,236.4093568
1,18,9,1716.8,343.4,0.0,130.5,65.3,2060.1,0.0,2060.1,22.40616263,224.0616263
1,18,10,1653.8,330.8,31.8,120.3,60.2,1984.5,31.8,1952.7,19.89841613,198.9841613
1,18,11,1792.0,358.4,110.7,113.3,56.7,2150.4,110.7,2039.7,20.3074816,203.074816
1,18,12,1627.5,325.5,173.1,106.8,53.4,1953.0,173.1,1779.9,17.38609425,173.8609425
1,18,13,1853.3,370.7,204.3,84.0,42.0,2223.9,204.3,2019.6,15.5673,155.673
1,18,14,1580.3,316.1,123.0,90.7,45.3,1896.3,123.0,1773.3,14.32828478,143.2828478
1,18,15,1480.5,296.1,68.3,102.1,51.0,1776.6,68.3,1708.3,15.11309205,151.1309205
1,18,16,1149.8,230.0,34.7,105.3,52.7,1379.7,34.7,1345.0,12.1077873,121.077873
1,18,17,925.8,185.2,8.8,117.9,58.9,1110.9,8.8,1102.1,10.91403705,109.1403705
1,18,18,869.8,174.0,0.0,122.3,61.1,1043.7,0.0,1043.7,10.63373745,106.3373745
1,18,19,1029.0,205.8,0.0,120.4,60.2,1234.8,0.0,1234.8,12.3934818,123.934818
1,18,20,931.0,186.2,0.0,103.5,51.8,1117.2,0.0,1117.2,9.6366879,96.366879
1,18,21,981.8,196.4,0.0,103.3,51.6,1178.1,0.0,1178.1,10.1406921,101.406921
1,18,22,962.5,192.5,0.0,97.4,48.7,1155.0,0.0,1155.0,9.37523125,93.7523125
1,18,23,904.8,181.0,0.0,87.5,43.8,1085.7,0.0,1085.7,7.9165625,79.165625
1,18,24,850.5,170.1,0.0,125.2,62.6,1020.6,0.0,1020.6,10.6508115,106.508115
1,19,1,820.8,164.2,0.0,104.3,52.2,984.9,0.0,984.9,8.5604225,85.604225
1,19,2,717.5,143.5,0.0,106.9,53.5,861.0,0.0,861.0,7.67287325,76.7287325
1,19,3,789.3,157.9,0.0,105.0,52.5,947.1,0.0,947.1,8.287125,82.87125
1,19,4,743.8,148.8,0.0,95.2,47.6,892.5,0.0,892.5,7.082061875,70.82061875
1,19,5,946.8,189.4,0.0,102.4,51.2,1136.1,0.0,1136.1,9.6916904,96.916904
1,19,6,1207.5,241.5,0.0,116.0,58.0,1449.0,0.0,1449.0,14.0057925,140.057925
1,19,7,1417.5,283.5,0.0,126.7,63.4,1701.0,0.0,1701.0,17.96667075,179.6667075
1,19,8,1597.8,319.6,0.0,140.0,70.0,1917.3,0.0,1917.3,22.37632898,223.7632898
1,19,9,1590.8,318.2,0.0,145.7,72.9,1908.9,0.0,1908.9,23.17802288,231.7802288
1,19,10,1568.0,313.6,5.9,155.7,77.8,1881.6,5.9,1875.7,24.410624,244.10624
1,19,11,1610.0,322.0,18.8,168.8,84.4,1932.0,18.8,1913.2,27.182113,271.82113
1,19,12,1522.5,304.5,22.4,133.4,66.7,1827.0,22.4,1804.6,20.3153265,203.153265
1,19,13,1592.5,318.5,34.1,121.8,60.9,1911.0,34.1,1876.9,19.39665,193.9665
1,19,14,1610.0,322.0,63.6,125.1,62.5,1932.0,63.6,1868.4,20.134982,201.34982
1,19,15,1410.5,282.1,87.7,128.9,64.4,1692.6,87.7,1604.9,18.1751388,181.751388
1,19,16,1116.5,223.3,31.2,136.5,68.3,1339.8,31.2,1308.6,15.24413275,152.4413275
1,19,17,864.5,172.9,8.2,147.0,73.5,1037.4,8.2,1029.2,12.70815,127.0815
1,19,18,875.0,175.0,0.0,162.9,81.5,1050.0,0.0,1050.0,14.2559375,142.559375
1,19,19,1006.3,201.3,0.0,173.3,86.6,1207.5,0.0,1207.5,17.43469,174.3469
1,19,20,911.8,182.4,0.0,156.9,78.5,1094.1,0.0,1094.1,14.3064516,143.064516
1,19,21,899.5,179.9,0.0,125.8,62.9,1079.4,0.0,1079.4,11.31795875,113.1795875
1,19,22,848.8,169.8,0.0,126.8,63.4,1018.5,0.0,1018.5,10.76019788,107.6019788
1,19,23,873.3,174.7,0.0,113.7,56.8,1047.9,0.0,1047.9,9.9246609,99.246609
1,19,24,794.5,158.9,0.0,109.6,54.8,953.4,0.0,953.4,8.709309,87.09309
1,20,1,742.0,148.4,0.0,109.7,54.9,890.4,0.0,890.4,8.1400368,81.400368
1,20,2,747.3,149.5,0.0,108.3,54.2,896.7,0.0,896.7,8.093539475,80.93539475
1,20,3,721.0,144.2,0.0,106.3,53.1,865.2,0.0,865.2,7.6618507,76.618507
1,20,4,733.3,146.7,0.0,105.5,52.7,879.9,0.0,879.9,7.73300115,77.3300115
1,20,5,899.5,179.9,0.0,110.7,55.3,1079.4,0.0,1079.4,9.9572851,99.572851
1,20,6,1419.3,283.9,0.0,123.5,61.8,1703.1,0.0,1703.1,17.5288729,175.288729
1,20,7,1771.0,354.2,0.0,145.6,72.8,2125.2,0.0,2125.2,25.7944379,257.944379
1,20,8,1652.0,330.4,0.0,164.5,82.3,1982.4,0.0,1982.4,27.1823384,271.823384
1,20,9,1804.3,360.9,0.6,158.8,79.4,2165.1,0.6,2164.5,28.644273,286.44273
1,20,10,1830.5,366.1,33.6,147.3,73.6,2196.6,33.6,2163.0,26.95832265,269.5832265
1,20,11,1669.5,333.9,118.3,141.8,70.9,2003.4,118.3,1885.1,23.676849,236.76849
1,20,12,1366.8,273.4,118.3,132.5,66.2,1640.1,118.3,1521.8,18.10697735,181.0697735
1,20,13,1219.8,244.0,118.9,127.1,63.6,1463.7,118.9,1344.8,15.50802348,155.0802348
1,20,14,1459.5,291.9,120.1,125.7,62.9,1751.4,120.1,1631.3,18.348834,183.48834
1,20,15,1151.5,230.3,134.2,134.4,67.2,1381.8,134.2,1247.6,15.47616,154.7616
1,20,16,1027.3,205.5,105.4,140.0,70.0,1232.7,105.4,1127.3,14.3815,143.815
1,20,17,962.5,192.5,21.2,145.8,72.9,1155.0,21.2,1133.8,14.0288225,140.288225
1,20,18,999.3,199.9,0.0,146.8,73.4,1199.1,0.0,1199.1,14.66869023,146.6869023
1,20,19,892.5,178.5,0.0,142.2,71.1,1071.0,0.0,1071.0,12.68929725,126.8929725
1,20,20,910.0,182.0,0.0,131.8,65.9,1092.0,0.0,1092.0,11.990251,119.90251
1,20,21,932.8,186.6,0.0,116.5,58.2,1119.3,0.0,1119.3,10.86271323,108.6271323
1,20,22,932.8,186.6,0.0,114.2,57.1,1119.3,0.0,1119.3,10.64920675,106.4920675
1,20,23,974.8,195.0,0.0,107.1,53.5,1169.7,0.0,1169.7,10.43616088,104.3616088
1,20,24,819.0,163.8,0.0,109.5,54.7,982.8,0.0,982.8,8.9641188,89.641188
1,21,1,784.0,156.8,0.0,106.2,53.1,940.8,0.0,940.8,8.3236496,83.236496
1,21,2,736.8,147.4,0.0,100.1,50.0,884.1,0.0,884.1,7.37383605,73.7383605
1,21,3,719.3,143.9,0.0,95.6,47.8,863.1,0.0,863.1,6.8754546,68.754546
1,21,4,717.5,143.5,0.0,93.8,46.9,861.0,0.0,861.0,6.728141,67.28141
1,21,5,803.3,160.7,0.0,95.5,47.7,963.9,0.0,963.9,7.6671819,76.671819
1,21,6,939.8,188.0,0.0,92.8,46.4,1127.7,0.0,1127.7,8.71618125,87.1618125
1,21,7,995.8,199.2,0.0,99.2,49.6,1194.9,0.0,1194.9,9.876147225,98.76147225
1,21,8,801.5,160.3,0.0,110.3,55.1,961.8,0.0,961.8,8.8387817,88.387817
1,21,9,880.3,176.1,3.5,121.3,60.7,1056.3,3.5,1052.8,10.68016128,106.8016128
1,21,10,936.3,187.3,58.9,120.3,60.1,1123.5,58.9,1064.6,11.2593425,112.593425
1,21,11,798.0,159.6,153.0,113.9,57.0,957.6,153.0,804.6,9.0906564,90.906564
1,21,12,789.3,157.9,166.6,108.6,54.3,947.1,166.6,780.5,8.56888725,85.6888725
1,21,13,750.8,150.2,283.7,103.7,51.9,900.9,283.7,617.2,7.787754975,77.87754975
1,21,14,789.3,157.9,227.2,99.6,49.8,947.1,227.2,719.9,7.861166775,78.61166775
1,21,15,845.3,169.1,264.3,95.1,47.6,1014.3,264.3,750.0,8.04086325,80.4086325
1,21,16,708.8,141.8,134.8,101.0,50.5,850.5,134.8,715.7,7.15511475,71.5511475
1,21,17,761.3,152.3,20.6,121.7,60.9,913.5,20.6,892.9,9.267762,92.67762
1,21,18,803.3,160.7,0.0,125.9,63.0,963.9,0.0,963.9,10.1142027,101.142027
1,21,19,773.5,154.7,0.0,125.5,62.8,928.2,0.0,928.2,9.7103643,97.103643
1,21,20,736.8,147.4,0.0,126.0,63.0,884.1,0.0,884.1,9.28305,92.8305
1,21,21,707.0,141.4,0.0,113.6,56.8,848.4,0.0,848.4,8.0337117,80.337117
1,21,22,810.3,162.1,0.0,111.4,55.7,972.3,0.0,972.3,9.024321425,90.24321425
1,21,23,752.5,150.5,0.0,106.9,53.5,903.0,0.0,903.0,8.04610625,80.4610625
1,21,24,624.8,125.0,0.0,122.8,61.4,749.7,0.0,749.7,7.6706805,76.706805
1,22,1,630.0,126.0,0.0,115.9,57.9,756.0,0.0,756.0,7.29855,72.9855
1,22,2,577.5,115.5,0.0,115.4,57.7,693.0,0.0,693.0,6.66567825,66.6567825
1,22,3,691.3,138.3,0.0,103.7,51.8,829.5,0.0,829.5,7.165221,71.65221
1,22,4,558.3,111.7,0.0,105.0,52.5,669.9,0.0,669.9,5.861625,58.61625
1,22,5,654.5,130.9,0.0,107.4,53.7,785.4,0.0,785.4,7.0316862,70.316862
1,22,6,663.3,132.7,0.0,99.4,49.7,795.9,0.0,795.9,6.592705,65.92705
1,22,7,680.8,136.2,0.0,101.7,50.9,816.9,0.0,816.9,6.923431725,69.23431725
1,22,8,617.8,123.6,0.0,102.9,51.5,741.3,0.0,741.3,6.357944775,63.57944775
1,22,9,647.5,129.5,2.4,110.2,55.1,777.0,2.4,774.6,7.1350615,71.350615
1,22,10,647.5,129.5,37.1,131.4,65.7,777.0,37.1,739.9,8.5056895,85.056895
1,22,11,630.0,126.0,116.0,122.2,61.1,756.0,116.0,640.0,7.698096,76.98096
1,22,12,570.5,114.1,221.3,129.4,64.7,684.6,221.3,463.3,7.37958865,73.7958865
1,22,13,591.5,118.3,299.6,109.8,54.9,709.8,299.6,410.2,6.4939602,64.939602
1,22,14,584.5,116.9,290.2,111.6,55.8,701.4,290.2,411.2,6.5210327,65.210327
1,22,15,736.8,147.4,200.7,112.0,56.0,884.1,200.7,683.4,8.2516,82.516
1,22,16,628.3,125.7,107.7,119.7,59.9,753.9,107.7,646.2,7.521471825,75.21471825
1,22,17,584.5,116.9,43.0,134.4,67.2,701.4,43.0,658.4,7.85527085,78.5527085
1,22,18,642.3,128.5,0.6,147.0,73.5,770.7,0.6,770.1,9.441524575,94.41524575
1,22,19,740.3,148.1,0.0,147.0,73.5,888.3,0.0,888.3,10.88219318,108.8219318
1,22,20,607.3,121.5,0.0,142.8,71.4,728.7,0.0,728.7,8.674505525,86.74505525
1,22,21,637.0,127.4,0.0,131.5,65.7,764.4,0.0,764.4,8.374002,83.74002
1,22,22,666.8,133.4,0.0,128.8,64.4,800.1,0.0,800.1,8.5858731,85.858731
1,22,23,631.8,126.4,0.0,121.8,60.9,758.1,0.0,758.1,7.691619425,76.91619425
1,22,24,701.8,140.4,0.0,105.6,52.8,842.1,0.0,842.1,7.407673,74.07673
1,23,1,610.8,122.2,0.0,112.1,56.0,732.9,0.0,732.9,6.84638535,68.4638535
1,23,2,614.3,122.9,0.0,112.6,56.3,737.1,0.0,737.1,6.917867775,69.17867775
1,23,3,656.3,131.3,0.0,106.7,53.4,787.5,0.0,787.5,7.004090625,70.04090625
1,23,4,575.8,115.2,0.0,105.8,52.9,690.9,0.0,690.9,6.090916825,60.90916825
1,23,5,665.0,133.0,0.0,108.8,54.4,798.0,0.0,798.0,7.2343355,72.343355
1,23,6,673.8,134.8,0.0,132.9,66.5,808.5,0.0,808.5,8.95615875,89.5615875
1,23,7,668.5,133.7,0.0,158.6,79.3,802.2,0.0,802.2,10.6009393,106.009393
1,23,8,600.3,120.1,0.0,180.5,90.3,720.3,0.0,720.3,10.83631325,108.3631325
1,23,9,659.8,132.0,3.5,189.1,94.5,791.7,3.5,788.2,12.47527873,124.7527873
1,23,10,658.0,131.6,68.3,174.9,87.4,789.6,68.3,721.3,11.505788,115.05788
1,23,11,645.8,129.2,199.0,161.1,80.5,774.9,199.0,575.9,10.40290335,104.0290335
1,23,12,582.8,116.6,214.3,154.6,77.3,699.3,214.3,485.0,9.0102474,90.102474
1,23,13,588.0,117.6,225.4,153.4,76.7,705.6,225.4,480.2,9.018156,90.18156
1,23,14,574.0,114.8,178.9,153.7,76.9,688.8,178.9,509.9,8.8243316,88.243316
1,23,15,721.0,144.2,161.9,153.3,76.6,865.2,161.9,703.3,11.0524253,110.524253
1,23,16,651.0,130.2,74.8,157.2,78.6,781.2,74.8,706.4,10.2341106,102.341106
